UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
#278,S4,EG25,-10.655,30.769,0.274514,13.313110,13.318267,nan,nan,-10.854796,44.505815,-0.052751,nan,nan,0.913171
#279,S4,ETH-1,-10.655,30.769,12.132703,6.577086,18.374565,nan,nan,1.955216,37.527665,-0.679738,nan,nan,0.226105
#280,S4,ETH-4,-10.655,30.769,0.013095,-10.180872,-10.504928,nan,nan,-10.263866,20.263792,-0.514047,nan,nan,0.468848
#281,S4,ETH-2,-10.655,30.769,0.101820,-10.045395,-10.499884,nan,nan,-10.174906,20.403382,-0.734900,nan,nan,0.230777
#282,S4,ETH-1,-10.655,30.769,12.150197,6.643910,18.444894,nan,nan,1.971285,37.596578,-0.693771,nan,nan,0.210822
#283,S4,ETH-4,-10.655,30.769,0.029876,-10.202659,-10.520451,nan,nan,-10.245280,20.241273,-0.525404,nan,nan,0.456641
#284,S4,ETH-3,-10.655,30.769,11.871241,7.090218,19.020200,nan,nan,1.659324,38.057748,-0.280691,nan,nan,0.654808
#285,S4,EG25,-10.655,30.769,0.129855,7.586182,7.540373,nan,nan,-10.797373,38.596701,-0.050855,nan,nan,0.928048
#286,S4,ETH-4,-10.655,30.769,0.051629,-10.107309,-10.398241,nan,nan,-10.225777,20.339611,-0.519051,nan,nan,0.463217
#287,S4,ETH-2,-10.655,30.769,0.119459,-9.996051,-10.455425,nan,nan,-10.158053,20.454257,-0.757153,nan,nan,0.206691
#288,S4,ETH-3,-10.655,30.769,11.867086,7.115077,19.026570,nan,nan,1.654007,38.083409,-0.294468,nan,nan,0.639943
#289,S4,ETH-1,-10.655,30.769,12.146560,6.607295,18.399166,nan,nan,1.968782,37.558805,-0.699199,nan,nan,0.205072
#290,S4,ETH-2,-10.655,30.769,0.109625,-10.003792,-10.465671,nan,nan,-10.168184,20.446293,-0.749680,nan,nan,0.214769
#291,S4,ETH-3,-10.655,30.769,11.874644,7.124687,19.021733,nan,nan,1.661659,38.093308,-0.316295,nan,nan,0.616426
#292,S4,HG,-10.655,30.769,1.575540,26.414822,26.768918,nan,nan,-9.956389,58.022119,-0.833848,nan,nan,0.041343
#293,S4,ETH-1,-10.655,30.769,12.165899,6.687149,18.501775,nan,nan,1.986327,37.641158,-0.696155,nan,nan,0.208126
#294,S4,ETH-4,-10.655,30.769,0.040220,-10.156188,-10.439806,nan,nan,-10.236048,20.289201,-0.500746,nan,nan,0.483041
#295,S4,ETH-2,-10.655,30.769,0.113956,-10.009830,-10.472555,nan,nan,-10.163371,20.440052,-0.755104,nan,nan,0.208937
#296,S4,ETH-1,-10.655,30.769,12.147947,6.605332,18.395409,nan,nan,1.970324,37.556776,-0.702382,nan,nan,0.201650
#297,S4,EG25,-10.655,30.769,0.340568,1.440377,1.730793,nan,nan,-10.347443,32.254560,-0.036990,nan,nan,0.955897
#298,S4,ETH-3,-10.655,30.769,11.892960,7.184673,19.125257,nan,nan,1.678853,38.155162,-0.291948,nan,nan,0.642440
#299,S4,ETH-4,-10.655,30.769,0.057710,-10.058443,-10.347859,nan,nan,-10.221150,20.390019,-0.522943,nan,nan,0.458910
