UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
78235,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.181150,-13.163800,-13.787200,nan,nan,-10.091990,19.482295,-0.669113,nan,nan,0.227893
78340,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.519600,3.813200,15.402000,nan,nan,1.677750,37.012660,-0.274944,nan,nan,0.648354
78998,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.752880,-0.635020,-2.313600,nan,nan,-11.163081,32.440741,-0.914193,nan,nan,-0.022816
79019,2015-03 - 2018-05,HG1000,-10.389,33.096,-25.154100,-21.101600,-46.989600,nan,nan,-36.260024,11.330203,-0.869858,nan,nan,0.007124
79412,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.096250,-2.128300,-3.075300,nan,nan,-10.411936,30.894886,-0.885944,nan,nan,0.006285
79419,2015-03 - 2018-05,EG4,-10.389,33.096,-22.833600,37.915100,12.870800,nan,nan,-35.976817,72.361501,0.078742,nan,nan,1.015240
79426,2015-03 - 2018-05,HG1000,-10.389,33.096,-25.279000,-21.151100,-47.177500,nan,nan,-36.390532,11.279295,-0.885036,nan,nan,-0.008729
79508,2015-03 - 2018-05,EG60,-10.389,33.096,0.850490,29.270000,29.498900,nan,nan,-10.563399,63.364830,-0.160723,nan,nan,0.772234
79543,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.406300,4.164100,15.568000,nan,nan,1.544722,37.375817,-0.339526,nan,nan,0.581255
79558,2015-03 - 2018-05,EG60,-10.389,33.096,-24.233900,-7.386400,-32.215200,nan,nan,-35.795937,25.512553,-0.132861,nan,nan,0.778878
79671,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.313740,-13.040700,-13.621500,nan,nan,-10.237082,19.609907,-0.487016,nan,nan,0.417317
79699,2015-03 - 2018-05,HG1000,-10.389,33.096,-0.918570,-2.386600,-4.166100,nan,nan,-11.273791,30.629651,-0.877205,nan,nan,0.014978
79728,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.807400,3.663400,15.080800,nan,nan,1.988271,36.857074,-0.737830,nan,nan,0.166880
80355,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.502100,4.119400,15.659300,nan,nan,1.647894,37.329367,-0.303585,nan,nan,0.618663
80556,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.215010,-12.674000,-13.143500,nan,nan,-10.146112,19.988916,-0.469640,nan,nan,0.435560
80614,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.703900,3.772800,15.110300,nan,nan,1.874548,36.970453,-0.710420,nan,nan,0.195394
80721,2015-03 - 2018-05,EG60,-10.389,33.096,-23.217700,29.296800,4.014000,nan,nan,-36.069819,63.449003,-0.108027,nan,nan,0.817812
80779,2015-03 - 2018-05,EG4,-10.389,33.096,-22.870800,38.620400,13.545000,nan,nan,-36.041884,73.091041,0.116334,nan,nan,1.054576
80835,2015-03 - 2018-05,EG23,-10.389,33.096,-23.987900,-2.285800,-26.942600,nan,nan,-35.724457,30.787127,0.004062,nan,nan,0.923174
80969,2015-03 - 2018-05,EG4,-10.389,33.096,1.516300,38.848500,39.865200,nan,nan,-10.206779,73.269468,0.068858,nan,nan,1.014728
81057,2015-03 - 2018-05,EG4,-10.389,33.096,1.559500,38.923000,40.026900,nan,nan,-10.163708,73.346415,0.109341,nan,nan,1.056885
81168,2015-03 - 2018-05,EG60,-10.389,33.096,0.909670,29.359000,29.662300,nan,nan,-10.503934,63.456736,-0.148041,nan,nan,0.785481
81399,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.582200,3.903400,15.537700,nan,nan,1.740756,37.105799,-0.293491,nan,nan,0.629116
81471,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.221500,-13.104900,-13.582900,nan,nan,-10.136943,19.543301,-0.479126,nan,nan,0.425536
81528,2015-03 - 2018-05,EG4,-10.389,33.096,-25.933900,-39.316300,-64.224400,nan,nan,-36.402412,-7.505779,0.165535,nan,nan,1.077601
81570,2015-03 - 2018-05,HG1000,-10.389,33.096,-25.241100,-21.555500,-47.501400,nan,nan,-36.335248,10.860973,-0.859118,nan,nan,0.018107
81577,2015-03 - 2018-05,EG4,-10.389,33.096,-26.184300,-39.373700,-64.586000,nan,nan,-36.665599,-7.564576,0.103136,nan,nan,1.012580
81584,2015-03 - 2018-05,EG60,-10.389,33.096,-26.232800,-48.310900,-73.391800,nan,nan,-36.379148,-16.807308,-0.116223,nan,nan,0.781282
81655,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.236420,-13.107600,-13.601800,nan,nan,-10.152654,19.540543,-0.480200,nan,nan,0.424413
81708,2015-03 - 2018-05,EG60,-10.389,33.096,-1.377400,-47.607800,-48.342900,nan,nan,-10.066129,-16.136121,-0.167880,nan,nan,0.736626
81757,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.830600,3.618700,15.051500,nan,nan,2.014508,36.810792,-0.746553,nan,nan,0.157798
82394,2015-03 - 2018-05,EG23,-10.389,33.096,0.116170,-1.796300,-1.648500,nan,nan,-10.199130,31.237747,-0.002366,nan,nan,0.925641
82401,2015-03 - 2018-05,EG60,-10.389,33.096,-23.262500,28.467300,3.155600,nan,nan,-36.087004,62.591207,-0.124070,nan,nan,0.800818
82688,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.992900,-21.110000,-46.830000,nan,nan,-36.088884,11.321147,-0.864696,nan,nan,0.012550
82695,2015-03 - 2018-05,EG4,-10.389,33.096,-24.023000,1.638300,-23.121000,nan,nan,-35.906909,34.845598,0.104173,nan,nan,1.028662
82702,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.404300,3.938000,15.409600,nan,nan,1.550955,37.141993,-0.272090,nan,nan,0.651325
82867,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.327650,-13.092500,-13.680200,nan,nan,-10.249894,19.556368,-0.480575,nan,nan,0.423994
83418,2015-03 - 2018-05,HG1000,-10.389,33.096,0.072330,-1.360000,-2.144100,nan,nan,-10.261748,31.689067,-0.882852,nan,nan,0.009838
83432,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.921100,3.668500,15.237300,nan,nan,2.108572,36.862085,-0.704605,nan,nan,0.201487
83439,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.640600,4.133700,15.798300,nan,nan,1.794136,37.343835,-0.321979,nan,nan,0.599585
83498,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.180700,-12.885300,-13.302100,nan,nan,-10.101885,19.770314,-0.455353,nan,nan,0.450360
83505,2015-03 - 2018-05,EG60,-10.389,33.096,-0.299820,-6.616400,-6.940700,nan,nan,-10.461210,26.253805,-0.129701,nan,nan,0.791309
83531,2015-03 - 2018-05,EG4,-10.389,33.096,-25.293000,-38.914800,-63.230900,nan,nan,-35.738382,-7.091997,0.137050,nan,nan,1.048338
83532,2015-03 - 2018-05,EG4,-10.389,33.096,-25.291900,-38.902200,-63.214500,nan,nan,-35.737692,-7.078969,0.140507,nan,nan,1.051939
83545,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.122570,-12.644000,-13.184600,nan,nan,-10.049268,20.019730,-0.636457,nan,nan,0.262070
83639,2015-03 - 2018-05,ETH-1,-10.389,33.096,11.860600,3.768900,15.266800,nan,nan,2.040750,36.966057,-0.712211,nan,nan,0.193588
83653,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.160810,-12.758400,-13.417800,nan,nan,-10.085532,19.901507,-0.719369,nan,nan,0.175766
83733,2015-03 - 2018-05,HG1000,-10.389,33.096,1.159400,33.728000,33.479200,nan,nan,-10.398639,67.974618,-0.867315,nan,nan,0.038884
83734,2015-03 - 2018-05,HG1000,-10.389,33.096,1.159800,33.742800,33.494000,nan,nan,-10.398755,67.989923,-0.867476,nan,nan,0.038722
83792,2015-03 - 2018-05,HG1000,-10.389,33.096,-24.942300,-21.190800,-46.805300,nan,nan,-36.032242,11.237467,-0.811290,nan,nan,0.068095
83920,2015-03 - 2018-05,ETH-3,-10.389,33.096,11.529200,4.182000,15.749800,nan,nan,1.674300,37.394044,-0.303416,nan,nan,0.618871
84121,2015-03 - 2018-05,EG60,-10.389,33.096,0.955260,28.580700,28.907800,nan,nan,-10.427202,62.651704,-0.184776,nan,nan,0.747007
84178,2015-03 - 2018-05,ETH-2,-10.389,33.096,-0.212170,-12.907600,-13.575500,nan,nan,-10.134404,19.747324,-0.677666,nan,nan,0.219076
84192,2015-03 - 2018-05,ETH-4,-10.389,33.096,-0.279710,-13.039100,-13.531800,nan,nan,-10.201080,19.611484,-0.432820,nan,nan,0.473708
