UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
321,4,NBS-19,-10.863,31.586,11.786000,5.343000,17.002000,nan,nan,1.423740,37.076744,-0.469172,nan,nan,0.322859
324,4,HG1000,-10.863,31.586,5.738000,-0.156000,4.947000,nan,nan,-4.779111,31.412047,-0.815366,nan,nan,0.026090
325,4,ETH-2,-10.863,31.586,0.251000,-10.748000,-11.029000,nan,nan,-10.198146,20.486574,-0.725787,nan,nan,0.192040
327,4,HG1000,-10.863,31.586,5.691000,-0.388000,4.672000,nan,nan,-4.820312,31.172575,-0.812689,nan,nan,0.029788
329,4,ETH-3,-10.863,31.586,12.008000,6.317000,18.517000,nan,nan,1.622958,38.082052,-0.159103,nan,nan,0.631471
332,4,EG30,-10.863,31.586,5.178000,13.320000,18.613000,nan,nan,-5.869090,45.329733,0.105000,nan,nan,0.900356
335,4,ETH-4,-10.863,31.586,0.273000,-10.500000,-10.530000,nan,nan,-10.184062,20.742627,-0.490617,nan,nan,0.428372
338,4,HG1000,-10.863,31.586,6.433000,20.392000,26.068000,nan,nan,-4.799293,52.629963,-0.726615,nan,nan,0.017152
339,4,EG30,-10.863,31.586,4.570000,-4.632000,0.144000,nan,nan,-5.850523,26.792487,0.003438,nan,nan,0.882546
341,4,ETH-1,-10.863,31.586,12.273000,5.890000,17.924000,nan,nan,1.919389,37.640488,-0.594159,nan,nan,0.190039
343,4,HG1000,-10.863,31.586,6.435000,21.040000,26.694000,nan,nan,-4.820908,53.299139,-0.742751,nan,nan,-0.002411
347,4,EG30,-10.863,31.586,4.583000,-4.624000,0.153000,nan,nan,-5.837050,26.800719,-0.008816,nan,nan,0.869751
349,4,NBS-19,-10.863,31.586,12.221000,6.009000,18.136000,nan,nan,1.859923,37.763496,-0.449301,nan,nan,0.336622
352,4,HG1000,-10.863,31.586,5.723000,-0.226000,4.877000,nan,nan,-4.792410,31.339794,-0.800816,nan,nan,0.039120
356,4,EG30,-10.863,31.586,5.181000,13.361000,18.679000,nan,nan,-5.867420,45.372066,0.126943,nan,nan,0.922116
357,4,ETH-2,-10.863,31.586,0.239000,-10.793000,-11.075000,nan,nan,-10.209184,20.440131,-0.715208,nan,nan,0.199135
359,4,HG1000,-10.863,31.586,6.431000,20.366000,26.059000,nan,nan,-4.800459,52.603118,-0.708303,nan,nan,0.034647
