Session,Na,Nu,d13Cwg_VPDB,d18Owg_VSMOW,r_d13C,r_d18O,r_D47,a ± SE,1e3 x b ± SE,c ± SE
Session01,38,64,-4.433,25.215,15.1565,12.2032,0.0093,1.002 ± 0.003,0.107 ± 0.078,-0.881 ± 0.002
