UID,Session,Sample,d13Cwg_VPDB,d18Owg_VSMOW,d45,d46,d47,d48,d49,d13C_VPDB,d18O_VSMOW,D47raw,D48raw,D49raw,D47
E92,2017-02,ETH-3,-3.742,33.896,5.139898,3.273370,8.203022,nan,nan,1.618203,37.272354,-0.332560,nan,nan,0.616475
E93,2017-02,ETH-1,-3.742,33.896,5.475179,3.135097,8.034797,nan,nan,1.980856,37.128461,-0.707777,nan,nan,0.209438
E94,2017-02,ETH-2,-3.742,33.896,-6.406114,-13.288478,-20.124720,nan,nan,-10.079688,20.157644,-0.547307,nan,nan,0.209238
E96,2017-02,ETH-3,-3.742,33.896,5.168665,3.423274,8.371596,nan,nan,1.643338,37.427437,-0.341784,nan,nan,0.607535
E97,2017-02,ETH-2,-3.742,33.896,-6.421196,-13.398622,-20.247617,nan,nan,-10.091667,20.043679,-0.547324,nan,nan,0.208460
E98,2017-02,ETH-1,-3.742,33.896,5.434166,2.934917,7.795701,nan,nan,1.944521,36.921371,-0.706696,nan,nan,0.209132
E99,2017-02,ETH-3,-3.742,33.896,5.136508,3.342847,8.289994,nan,nan,1.612020,37.344271,-0.310910,nan,nan,0.640438
E100,2017-02,ETH-4,-3.742,33.896,-6.583277,-13.702646,-20.490332,nan,nan,-10.253180,19.729388,-0.323864,nan,nan,0.448755
E109,2017-02,eEG30,-3.742,33.896,0.390578,8.216137,8.390956,nan,nan,-3.629302,42.399191,-0.090923,nan,nan,0.879096
E110,2017-02,ETH-2,-3.742,33.896,-6.407809,-13.307558,-20.121576,nan,nan,-10.080785,20.137900,-0.523340,nan,nan,0.235190
E112,2017-02,ETH-3,-3.742,33.896,5.175240,3.520457,8.490965,nan,nan,1.646757,37.528006,-0.325385,nan,nan,0.626016
E114,2017-02,ETH-4,-3.742,33.896,-6.569221,-13.647356,-20.429701,nan,nan,-10.240251,19.786581,-0.331673,nan,nan,0.440679
E128,2017-02,ETH-3,-3.742,33.896,5.188894,3.420269,8.393510,nan,nan,1.665022,37.424280,-0.337871,nan,nan,0.611905
E132,2017-02,ETH-1,-3.742,33.896,5.430034,2.917337,7.774358,nan,nan,1.940765,36.903186,-0.706401,nan,nan,0.209320
E136,2017-02,ETH-3,-3.742,33.896,5.169644,3.354752,8.332961,nan,nan,1.646915,37.356515,-0.313971,nan,nan,0.637391
E163,2017-05,eHG,-3.722,33.943,0.207348,4.948538,4.246023,nan,nan,-3.685112,39.064124,-0.828892,nan,nan,0.032188
E172,2017-05,eEG30,-3.722,33.943,0.332365,9.300134,9.398894,nan,nan,-3.711680,43.567978,-0.088178,nan,nan,0.897584
E173,2017-05,dEG30,-3.722,33.943,-0.772615,-23.240252,-23.589460,nan,nan,-3.678449,9.889913,0.044183,nan,nan,0.865672
E180,2017-05,dEG30,-3.722,33.943,-0.771966,-23.204502,-23.518086,nan,nan,-3.679095,9.926914,0.080621,nan,nan,0.907241
